file,spectrum_index,timestamp,elapsed_time_hours,reference_shift_ppm,region_noise,phase0_deg,phase1_deg,peak_count,qc_peak_count,qc_pass_fraction,median_snr,median_width_hz,correlation_to_first,cosine_similarity_to_first,spectral_rmse_to_first,run_qc_pass,run_qc_failure_reasons
CEC-PhSi2-flow(sequence-0900)-06-09-26.dx,0,2026-06-09T09:13:16,0.0,0.0,47.44461730841958,59.5,-79.0,0,0,nan,nan,nan,1.0,1.0,0.0,False,peak_count_below_minimum (0 < 1)
CEC-PhSi2-flow(sequence-1000)-06-09-26.dx,1,2026-06-09T10:07:43,0.9075,0.0,42.6042680473405,59.5,-79.0,1,1,1.0,14.4566678294194,7.389508166893366,0.9716073623137481,0.9719190001305419,1242.080786632038,True,
CEC-PhSi2-flow(sequence-1015)-06-09-26.dx,2,2026-06-09T10:26:05,1.2136111111111112,0.0,61.422713789466044,59.5,-79.0,1,1,1.0,40.5106196888665,5.873799046903924,0.9925821518675322,0.9926525771309496,923.869274485586,True,
CEC-PhSi2-flow(sequence-1030)-06-09-26.dx,3,2026-06-09T10:38:47,1.4252777777777779,0.0,54.60817056939242,59.5,-79.0,1,1,1.0,36.08610181364877,4.195470895841246,0.995480300120738,0.9955188908380568,640.1911948257944,True,
CEC-PhSi2-flow(sequence-1045)-06-09-26.dx,4,2026-06-09T10:53:46,1.675,0.0,69.80086366192853,59.5,-79.0,1,1,1.0,24.77081641406218,6.139638283746511,0.9919342018281442,0.9920264270300749,571.5329824237755,True,
CEC-PhSi2-flow(sequence-1100)-06-09-26.dx,5,2026-06-09T11:08:23,1.918611111111111,0.0,62.80505432275933,59.5,-79.0,1,1,1.0,41.077060398494076,4.098719997765351,0.9895727626724129,0.9896715177331602,589.6554225334745,True,
CEC-PhSi2-flow(sequence-1115)-06-09-26.dx,6,2026-06-09T11:24:34,2.1883333333333335,0.0,59.801123256150156,59.5,-79.0,1,1,1.0,42.520441824254114,6.776581833356268,0.9940882822948217,0.9941513811600915,427.6879594057106,True,
CEC-PhSi2-flow(sequence-1130)-06-09-26.dx,7,2026-06-09T11:36:54,2.3938888888888887,0.0,63.63125384775605,59.5,-79.0,1,1,1.0,38.52930220534007,4.6012843574977715,0.9725870721245015,0.9728381501262766,945.5815312927627,True,
