file,sequence_label,baseline_median_before,baseline_median_after,baseline_mean_after,baseline_sd_after,baseline_mad_after,baseline_slope_before,baseline_slope_after,baseline_points_used,baseline_flattening_method,baseline_flattening_qc_pass,baseline_flattening_qc_reason
CEC-PhSi2-flow(sequence-0900)-06-09-26.dx,CEC-PhSi2-flow(sequence-0900)-06-09-26,32.60167583259175,-1.316692056904742,-8.264126803122076e-16,18.749584715421303,13.764143933768565,-2.0921787095996995,4.067708698035571e-14,4127,robust_linear,True,median_centered;slope_reduced;no_local_trough_from_linear_fit
CEC-PhSi2-flow(sequence-1000)-06-09-26.dx,CEC-PhSi2-flow(sequence-1000)-06-09-26,29.720767289821424,-0.8897548646375313,2.6665582484740567e-14,18.377604304637032,12.815651747013728,2.1277230247262957,5.569947878231573e-15,4127,robust_linear,True,median_centered;slope_reduced;no_local_trough_from_linear_fit
CEC-PhSi2-flow(sequence-1015)-06-09-26.dx,CEC-PhSi2-flow(sequence-1015)-06-09-26,33.368695871207734,-2.886773254467144,1.2561472740745556e-14,24.03441222128782,15.674692834665159,-4.361894659266873,1.796238046577283e-14,4127,robust_linear,True,median_centered;slope_reduced;no_local_trough_from_linear_fit
CEC-PhSi2-flow(sequence-1030)-06-09-26.dx,CEC-PhSi2-flow(sequence-1030)-06-09-26,32.77887939240304,-1.9467403759736754,3.239537706823854e-14,21.91898359249255,15.943053058329575,1.8092806473454977,-7.849929125195882e-15,4127,robust_linear,True,median_centered;slope_reduced;no_local_trough_from_linear_fit
CEC-PhSi2-flow(sequence-1045)-06-09-26.dx,CEC-PhSi2-flow(sequence-1045)-06-09-26,40.98405004314054,-1.4803954174589506,0.0,34.79148393127024,24.04435302537516,29.24163394701759,-4.483082081738863e-14,3868,robust_linear,True,median_centered;slope_reduced;no_local_trough_from_linear_fit
CEC-PhSi2-flow(sequence-1100)-06-09-26.dx,CEC-PhSi2-flow(sequence-1100)-06-09-26,31.753810543228795,-0.30993453135846494,2.1927483117617242e-14,21.968196409405795,13.855949371842257,-10.977773118680734,-6.393569281668107e-15,4127,robust_linear,True,median_centered;slope_reduced;no_local_trough_from_linear_fit
CEC-PhSi2-flow(sequence-1115)-06-09-26.dx,CEC-PhSi2-flow(sequence-1115)-06-09-26,34.250637152551036,-0.6006033732653577,-4.7380993671233236e-15,21.748665666566023,14.36955761074114,-16.69886126081173,4.794475542409863e-14,4127,robust_linear,True,median_centered;slope_reduced;no_local_trough_from_linear_fit
CEC-PhSi2-flow(sequence-1130)-06-09-26.dx,CEC-PhSi2-flow(sequence-1130)-06-09-26,32.79328767999982,-1.701622334500172,9.476198734246647e-15,21.447156006882956,14.429564305742588,-3.580010237931165,-3.616822504208596e-14,4127,robust_linear,True,median_centered;slope_reduced;no_local_trough_from_linear_fit
