file,spectrum_index,peak_number,peak_id,peak_family_id,center_ppm,height,area,center_ppm_se,center_ppm_ci95_low,center_ppm_ci95_high,height_se,height_ci95_low,height_ci95_high,area_se,area_ci95_low,area_ci95_high,width_ppm_se,width_ppm_ci95_low,width_ppm_ci95_high,bootstrap_method,bootstrap_iterations_requested,bootstrap_iterations_succeeded,bootstrap_qc_pass,bootstrap_qc_reason
CEC-PhSi2-flow(sequence-1000)-06-09-26.dx,1,1,1,P001,5.777108100819875,312.2886231069603,17.408771515750917,0.00013170886417263942,5.78988869628501,5.790399378249598,3.279231174941214,408.96267644254635,421.8457275323262,0.10983707668223715,14.010558884170495,14.44842921813535,0.0002824698452817821,0.03161194570055496,0.032715944767183376,fit_residual,500,500,True,
CEC-PhSi2-flow(sequence-1015)-06-09-26.dx,2,1,1,P001,5.785298148083643,864.1461185862225,35.36361083056547,8.934571701385772e-05,5.790676348383445,5.791022835801701,6.442332134251626,975.5210135823013,1000.1802418395202,0.3205344241632074,31.78125799390773,33.054899523579394,0.0002627185848750406,0.02965065258828945,0.030750462400068106,fit_residual,500,500,True,
CEC-PhSi2-flow(sequence-1030)-06-09-26.dx,3,1,1,P001,5.784668167298624,896.1041703314454,38.62031811991948,8.205961148251247e-05,5.793131159452143,5.79345914565385,6.553170999042021,1091.6499801438172,1117.0068178065287,0.3464691100945987,37.2227506299603,38.514733866773156,0.0002446897588160003,0.02854210681784482,0.029486886301380234,fit_residual,500,500,True,
CEC-PhSi2-flow(sequence-1045)-06-09-26.dx,4,1,1,P001,5.784668059507201,846.7366636311776,36.892741753609684,6.902784563568645e-05,5.79072148809185,5.790994494473583,4.743976484676026,1029.487277353494,1047.2377860287645,0.16380125311005242,35.196149864944616,35.80615923935378,0.00016285437232987002,0.03177322724640679,0.032450680623039706,fit_residual,500,500,True,
CEC-PhSi2-flow(sequence-1100)-06-09-26.dx,5,1,1,P001,5.785613001310922,890.2737284681924,38.12183304891392,7.220974581455565e-05,5.7952797667711,5.795565182887635,5.512780601903753,1118.3785960691234,1139.942266687936,0.18010027981905707,34.85127750371356,35.54458494985294,0.0001660327567990048,0.028968215505029867,0.029615284547490395,fit_residual,500,500,True,
CEC-PhSi2-flow(sequence-1115)-06-09-26.dx,6,1,1,P001,5.787817978452224,1003.8706227089205,43.60266892178082,8.518999625090965e-05,5.793060873998349,5.7933867807597705,7.853329297088134,1192.433164928488,1222.1310533058981,0.3898664460427926,41.41388313054457,42.93259436640932,0.0002763475549523174,0.028188370184055886,0.029255426005265713,fit_residual,500,500,True,
CEC-PhSi2-flow(sequence-1130)-06-09-26.dx,7,1,1,P001,5.786872988994379,841.2594884757486,31.96685606332623,4.888180980335694e-05,5.793908311800537,5.794102678562353,4.50216187456646,1094.0402266383887,1111.0770565211,0.11522372720748779,30.439431170419752,30.890846222589,0.00011671941080267691,0.025911072647397164,0.02633949863382984,fit_residual,500,500,True,
