ppm,intensity
-5.173984761021657,16.257913584150742
-5.173669757468463,16.820231252617305
-5.173354753915271,17.281184629619418
-5.173039750362079,17.59063631420156
-5.172724746808887,17.71557658778147
-5.172409743255692,17.651188946026252
-5.1720947397025,17.429352386701567
-5.171779736149308,17.117720406565468
-5.171464732596116,16.80642250637652
-5.171149729042922,16.58541051423117
-5.17083472548973,16.52043623506347
-5.170519721936536,16.636942964097784
-5.170204718383342,16.917976388592933
-5.16988971483015,17.31608747072937
-5.169574711276958,17.77319118784453
-5.169259707723766,18.23949298350857
-5.168944704170572,18.684270028681567
-5.1686297006173785,19.096458936732347
-5.1683146970641864,19.478752037405116
-5.167999693510993,19.84203691575715
-5.167684689957801,20.20578154554488
-5.167369686404609,20.60507419823813
-5.167054682851417,21.099298557942973
-5.166739679298221,21.774296077022655
-5.166424675745029,22.731488157057015
-5.166109672191837,24.063399793576423
-5.165794668638643,25.82247653888436
-5.165479665085451,27.995109488272192
-5.165164661532259,30.492473870210517
-5.164849657979065,33.16383461425096
-5.1645346544258715,35.82893630570203
-5.164219650872679,38.31819085996915
-5.163904647319487,40.50637641074695
-5.163589643766294,42.32888788547825
-5.163274640213102,43.77758066897417
-5.162959636659908,44.88202819705259
-5.162644633106716,45.68739553163749
-5.162329629553522,46.239734433412536
-5.16201462600033,46.58388330256827
-5.161699622447138,46.77142171652889
-5.161384618893946,46.87031027646236
-5.16106961534075,46.96682556656566
-5.160754611787558,47.15451706596559
-5.160439608234366,47.5119047912205
-5.160124604681172,48.07689405952607
-5.15980960112798,48.8283241487361
-5.159494597574788,49.68263863521878
-5.1591795940215945,50.50773717431662
-5.158864590468401,51.14958333903121
-5.158549586915209,51.463039728443505
-5.158234583362017,51.33817747766261
-5.157919579808823,50.71644499779518
-5.157604576255631,49.59555914831799
-5.157289572702437,48.025504230168224
-5.156974569149245,46.0992412635689
-5.156659565596051,43.940803324457136
-5.156344562042859,41.69171436611225
-5.156029558489667,39.495659729006206
-5.155714554936473,37.48182853924874
-5.1553995513832795,35.748923536315885
-5.1550845478300875,34.35323088931108
-5.1547695442768955,33.30411825953337
-5.154454540723702,32.56849176325426
-5.15413953717051,32.08284297905942
-5.153824533617318,31.769029210427675
-5.153509530064122,31.549172685799306
-5.15319452651093,31.356400239860704
-5.152879522957738,31.140742462895503
-5.152564519404546,30.871820740252645
-5.152249515851352,30.54062556591822
-5.15193451229816,30.16140994933221
-5.151619508744968,29.7724235810536
-5.1513045051917725,29.43256570926991
-5.1509895016385805,29.211443195334596
-5.1506744980853885,29.173024197587154
-5.150359494532196,29.356875386693844
-5.150044490979003,29.76376968091239
-5.149729487425811,30.3523843061933
-5.149414483872617,31.05031608409996
-5.149099480319425,31.77692475862733
-5.148784476766231,32.470080753425464
-5.148469473213039,33.10637344392495
-5.148154469659847,33.706182159805905
-5.147839466106653,34.32072097679617
-5.147524462553459,35.005437762836436
-5.147209459000267,35.78990114162002
-5.146894455447075,36.65608698547288
-5.146579451893881,37.53402872514971
-5.146264448340689,38.31736853350111
-5.145949444787497,38.89406420200902
-5.145634441234302,39.18219038301419
-5.14531943768111,39.15926553388317
-5.145004434127918,38.876057486191996
-5.144689430574726,38.451077731244084
-5.144374427021532,38.04787427307741
-5.14405942346834,37.84179873087044
-5.143744419915146,37.98498626942575
-5.143429416361952,38.577707815655
-5.14311441280876,39.65170132704179
-5.142799409255568,41.16759468571371
-5.142484405702376,43.02508989193723
-5.142169402149182,45.08193043804579
-5.141854398595989,47.17628626101714
-5.141539395042797,49.14727970675125
-5.141224391489603,50.84988722302285
-5.140909387936411,52.16298145960627
-5.140594384383219,52.99204168861712
-5.140279380830027,53.27003270984636
-5.139964377276831,52.960227780297316
-5.139649373723639,52.06299572849639
-5.139334370170447,50.62533696024707
-5.139019366617255,48.748615274016004
-5.138704363064061,46.58819822862847
-5.138389359510869,44.33984657086933
-5.138074355957677,42.21179152095186
-5.137759352404482,40.38721103988661
-5.1374443488512895,38.9869501648551
-5.1371293452980975,38.04442801514483
-5.1368143417449055,37.50233836511188
-5.136499338191712,37.234331258601
-5.13618433463852,37.08648142232141
-5.135869331085326,36.92613855383098
-5.135554327532132,36.68260685936224
-5.13523932397894,36.366449842671386
-5.134924320425748,36.06138580838052
-5.134609316872556,35.89215564370767
-5.134294313319362,35.97992877165632
-5.133979309766168,36.40075083646383
-5.133664306212976,37.160852139261124
-5.1333493026597825,38.19610091292418
-5.1330342991065905,39.394069964923915
-5.1327192955533985,40.629414601385065
-5.132404292000206,41.79931787779253
-5.132089288447011,42.846855271741106
-5.131774284893819,43.76552237637969
-5.131459281340627,44.58555501702392
-5.131144277787433,45.349161712527234
-5.130829274234241,46.085045808854204
-5.130514270681049,46.79169071803278
-5.130199267127855,47.43455455339989
-5.129884263574661,47.956562010720006
-5.129569260021469,48.296455905442485
-5.129254256468277,48.40744262133717
-5.128939252915085,48.269635892707015
-5.128624249361891,47.89321381473388
-5.128309245808698,47.31322154297868
-5.127994242255506,46.57979637770302
-5.127679238702312,45.748227859238796
-5.12736423514912,44.87180584527607
-5.127049231595928,43.99795612892069
-5.126734228042736,43.166181457812115
-5.12641922448954,42.40586884412363
-5.126104220936348,41.73319483051341
-5.125789217383156,41.1482850692214
-5.125474213829962,40.63511243577369
-5.12515921027677,40.16629224839511
-5.124844206723578,39.71282794126756
-5.124529203170384,39.25593233033629
-5.124214199617191,38.79589656457324
-5.123899196063999,38.35300893687844
-5.1235841925108065,37.95815698396308
-5.123269188957613,37.635070187525
-5.122954185404421,37.380279891107364
-5.122639181851227,37.148782643566506
-5.122324178298035,36.85197973075333
-5.122009174744841,36.37011821397914
-5.121694171191649,35.57595985610942
-5.121379167638457,34.3621276707068
-5.121064164085263,32.66337703028728
-5.120749160532069,30.46736360410273
-5.120434156978877,27.812191921490523
-5.120119153425685,24.773963061753705
-5.1198041498724915,21.450568460695422
-5.1194891463192995,17.948002276909506
-5.1191741427661075,14.37286890780689
-5.1188591392129155,10.831097187035027
-5.11854413565972,7.429993239723842
-5.118229132106528,4.2798782161308395
-5.117914128553336,1.4926965192209423
-5.117599125000142,-0.8228611369082159
-5.11728412144695,-2.5683554334431733
-5.116969117893758,-3.6627706346954483
-5.116654114340564,-4.048552815654432
-5.11633911078737,-3.6962548046392385
-5.116024107234178,-2.608012069708195
-5.115709103680986,-0.8195661010850017
-5.1153941001277925,1.6004999395058803
-5.1150790965746005,4.556183917105216
-5.114764093021407,7.935095557149737
-5.114449089468215,11.623591228414796
-5.114134085915021,15.521598886118
-5.113819082361829,19.5511276860949
-5.113504078808637,23.653665849095205
-5.113189075255443,27.775876858253866
-5.112874071702249,31.848704833344584
-5.112559068149057,35.76950560211708
-5.112244064595865,39.397528446396564
-5.111929061042671,42.568891302608336
-5.111614057489479,45.12934136140893
-5.111299053936287,46.97479726611613
-5.110984050383092,48.08476853679019
-5.1106690468299,48.53486313292916
-5.110354043276708,48.481745276511106
-5.110039039723516,48.12431725315594
-5.109724036170322,47.65415927378194
-5.10940903261713,47.21232728146782
-5.109094029063936,46.86669912293337
-5.108779025510744,46.61551106186647
-5.10846402195755,46.41237260996763
-5.108149018404358,46.200413954945134
-5.107834014851166,45.94141245282685
-5.107519011297972,45.63005561552853
-5.1072040077447785,45.2914012793799
-5.106889004191586,44.967095790391
-5.106574000638394,44.69955036026141
-5.106258997085201,44.52178487527715
-5.105943993532009,44.45543284454391
-5.1056289899788165,44.51366217338557
-5.105313986425621,44.702750801894695
-5.104998982872429,45.01735592859353
-5.104683979319237,45.429286918030584
-5.104368975766045,45.875068702836586
-5.104053972212851,46.25058208400935
-5.103738968659659,46.41968831343621
-5.103423965106467,46.23837260289474
-5.103108961553271,45.58905431451001
-5.102793958000079,44.41461755772684
-5.102478954446887,42.74087740042671
-5.102163950893695,40.68001813789425
-5.1018489473405015,38.41421686584022
-5.1015339437873095,36.165145440384435
-5.101218940234116,34.158573438377005
-5.100903936680922,32.59274743680675
-5.10058893312773,31.615536692504236
-5.100273929574538,31.310875676364674
-5.099958926021346,31.692242039782514
-5.099643922468152,32.70098406110287
